,network,image,original_label,original_predicted_label,predicted_label,target,method,IM1,IM2,correctness,l1,l2,linf,implausibility,optim_time,faithfulness,weak correctness
287,mnist_output_100,31.0,1,1,,9.0,alibi-CF,,,0,,,,,16.702930212020874,,
288,mnist_output_100,32.0,3,3,,0.0,alibi-CF,,,0,,,,,18.11855125427246,,
289,mnist_output_100,32.0,3,3,,1.0,alibi-CF,,,0,,,,,17.44909381866455,,
290,mnist_output_100,32.0,3,3,,2.0,alibi-CF,,,0,,,,,16.798062562942505,,
291,mnist_output_100,32.0,3,3,,4.0,alibi-CF,,,0,,,,,16.818591833114624,,
292,mnist_output_100,32.0,3,3,,5.0,alibi-CF,,,0,,,,,16.969688653945923,,
293,mnist_output_100,32.0,3,3,,6.0,alibi-CF,,,0,,,,,17.080188274383545,,
294,mnist_output_100,32.0,3,3,,7.0,alibi-CF,,,0,,,,,18.55602717399597,,
295,mnist_output_100,32.0,3,3,,8.0,alibi-CF,,,0,,,,,20.8551881313324,,
296,mnist_output_100,32.0,3,3,,9.0,alibi-CF,,,0,,,,,17.157106399536133,,
297,mnist_output_100,33.0,4,4,,0.0,alibi-CF,,,0,,,,,17.2002534866333,,
298,mnist_output_100,33.0,4,4,,1.0,alibi-CF,,,0,,,,,18.833747148513797,,
299,mnist_output_100,33.0,4,4,,2.0,alibi-CF,,,0,,,,,17.597147941589355,,
300,mnist_output_100,33.0,4,4,,3.0,alibi-CF,,,0,,,,,17.478053092956543,,
301,mnist_output_100,33.0,4,4,,5.0,alibi-CF,,,0,,,,,17.82578682899475,,
302,mnist_output_100,33.0,4,4,,6.0,alibi-CF,,,0,,,,,17.48287868499756,,
303,mnist_output_100,33.0,4,4,,7.0,alibi-CF,,,0,,,,,19.037616968154907,,
304,mnist_output_100,33.0,4,4,,8.0,alibi-CF,,,0,,,,,17.956653356552124,,
305,mnist_output_100,33.0,4,4,,9.0,alibi-CF,,,0,,,,,17.620910167694092,,
306,mnist_output_100,34.0,7,7,,0.0,alibi-CF,,,0,,,,,18.698304891586304,,
307,mnist_output_100,34.0,7,7,,1.0,alibi-CF,,,0,,,,,19.269896507263184,,
308,mnist_output_100,34.0,7,7,,2.0,alibi-CF,,,0,,,,,17.782389879226685,,
309,mnist_output_100,34.0,7,7,,3.0,alibi-CF,,,0,,,,,17.78785514831543,,
310,mnist_output_100,34.0,7,7,,4.0,alibi-CF,,,0,,,,,18.490976095199585,,
311,mnist_output_100,34.0,7,7,,5.0,alibi-CF,,,0,,,,,18.044864892959595,,
312,mnist_output_100,34.0,7,7,,6.0,alibi-CF,,,0,,,,,19.61229133605957,,
313,mnist_output_100,34.0,7,7,,8.0,alibi-CF,,,0,,,,,18.10937476158142,,
314,mnist_output_100,34.0,7,7,,9.0,alibi-CF,,,0,,,,,18.08964443206787,,
315,mnist_output_100,35.0,2,2,,0.0,alibi-CF,,,0,,,,,19.68371653556824,,
316,mnist_output_100,35.0,2,2,,1.0,alibi-CF,,,0,,,,,18.110286712646484,,
317,mnist_output_100,35.0,2,2,,3.0,alibi-CF,,,0,,,,,18.52628517150879,,
318,mnist_output_100,35.0,2,2,,4.0,alibi-CF,,,0,,,,,19.02209949493408,,
319,mnist_output_100,35.0,2,2,,5.0,alibi-CF,,,0,,,,,19.908191919326782,,
320,mnist_output_100,35.0,2,2,,6.0,alibi-CF,,,0,,,,,18.437921047210693,,
321,mnist_output_100,35.0,2,2,,7.0,alibi-CF,,,0,,,,,18.495062112808228,,
322,mnist_output_100,35.0,2,2,,8.0,alibi-CF,,,0,,,,,20.236791849136356,,
323,mnist_output_100,35.0,2,2,,9.0,alibi-CF,,,0,,,,,18.808998584747314,,
324,mnist_output_100,36.0,7,7,,0.0,alibi-CF,,,0,,,,,18.77782416343689,,
325,mnist_output_100,36.0,7,7,,1.0,alibi-CF,,,0,,,,,20.08979344367981,,
326,mnist_output_100,36.0,7,7,,2.0,alibi-CF,,,0,,,,,18.902071714401245,,
327,mnist_output_100,36.0,7,7,,3.0,alibi-CF,,,0,,,,,19.14695167541504,,
328,mnist_output_100,36.0,7,7,,4.0,alibi-CF,,,0,,,,,19.593649864196777,,
329,mnist_output_100,36.0,7,7,,5.0,alibi-CF,,,0,,,,,18.8336193561554,,
330,mnist_output_100,36.0,7,7,,6.0,alibi-CF,,,0,,,,,19.82009339332581,,
331,mnist_output_100,36.0,7,7,,8.0,alibi-CF,,,0,,,,,19.096757411956787,,
332,mnist_output_100,36.0,7,7,,9.0,alibi-CF,,,0,,,,,19.066999912261963,,
333,mnist_output_100,37.0,1,1,,0.0,alibi-CF,,,0,,,,,20.53923988342285,,
334,mnist_output_100,37.0,1,1,,2.0,alibi-CF,,,0,,,,,19.43715214729309,,
335,mnist_output_100,37.0,1,1,,3.0,alibi-CF,,,0,,,,,18.984206914901733,,
336,mnist_output_100,37.0,1,1,,4.0,alibi-CF,,,0,,,,,20.64773368835449,,
337,mnist_output_100,37.0,1,1,,5.0,alibi-CF,,,0,,,,,19.12893867492676,,
338,mnist_output_100,37.0,1,1,,6.0,alibi-CF,,,0,,,,,19.29177618026733,,
339,mnist_output_100,37.0,1,1,,7.0,alibi-CF,,,0,,,,,19.301105499267575,,
340,mnist_output_100,37.0,1,1,1.0,8.0,alibi-CF,1.0,0.8324901868235566,0,9.009672,0.53451675,0.11842501,367.04535,23.50741696357727,,
341,mnist_output_100,37.0,1,1,,9.0,alibi-CF,,,0,,,,,20.954744338989254,,
342,mnist_output_100,38.0,2,2,,0.0,alibi-CF,,,0,,,,,21.10893487930298,,
343,mnist_output_100,38.0,2,2,,1.0,alibi-CF,,,0,,,,,19.71310329437256,,
344,mnist_output_100,38.0,2,2,,3.0,alibi-CF,,,0,,,,,19.60180759429932,,
345,mnist_output_100,38.0,2,2,,4.0,alibi-CF,,,0,,,,,19.463009119033813,,
346,mnist_output_100,38.0,2,2,,5.0,alibi-CF,,,0,,,,,19.52211809158325,,
347,mnist_output_100,38.0,2,2,,6.0,alibi-CF,,,0,,,,,21.244601488113403,,
348,mnist_output_100,38.0,2,2,,7.0,alibi-CF,,,0,,,,,19.916112422943115,,
349,mnist_output_100,38.0,2,2,,8.0,alibi-CF,,,0,,,,,20.522232055664062,,
350,mnist_output_100,38.0,2,2,,9.0,alibi-CF,,,0,,,,,21.522631883621216,,
351,mnist_output_100,39.0,1,1,,0.0,alibi-CF,,,0,,,,,20.19721722602844,,
352,mnist_output_100,39.0,1,1,,2.0,alibi-CF,,,0,,,,,19.97550368309021,,
353,mnist_output_100,39.0,1,1,,3.0,alibi-CF,,,0,,,,,20.326233625411987,,
354,mnist_output_100,39.0,1,1,,4.0,alibi-CF,,,0,,,,,20.606969356536865,,
355,mnist_output_100,39.0,1,1,,5.0,alibi-CF,,,0,,,,,21.68097949028015,,
356,mnist_output_100,39.0,1,1,,6.0,alibi-CF,,,0,,,,,20.317766189575195,,
357,mnist_output_100,39.0,1,1,,7.0,alibi-CF,,,0,,,,,20.252122163772583,,
358,mnist_output_100,39.0,1,1,,8.0,alibi-CF,,,0,,,,,22.1278293132782,,
359,mnist_output_100,39.0,1,1,,9.0,alibi-CF,,,0,,,,,21.090556144714355,,
360,mnist_output_100,40.0,1,1,,0.0,alibi-CF,,,0,,,,,20.79918456077576,,
361,mnist_output_100,40.0,1,1,,2.0,alibi-CF,,,0,,,,,22.266440391540527,,
362,mnist_output_100,40.0,1,1,,3.0,alibi-CF,,,0,,,,,20.83979296684265,,
363,mnist_output_100,40.0,1,1,,4.0,alibi-CF,,,0,,,,,21.87490725517273,,
364,mnist_output_100,40.0,1,1,,5.0,alibi-CF,,,0,,,,,20.61956214904785,,
365,mnist_output_100,40.0,1,1,,6.0,alibi-CF,,,0,,,,,21.011320114135746,,
366,mnist_output_100,40.0,1,1,,7.0,alibi-CF,,,0,,,,,21.05116271972656,,
367,mnist_output_100,40.0,1,1,,8.0,alibi-CF,,,0,,,,,21.0388822555542,,
368,mnist_output_100,40.0,1,1,,9.0,alibi-CF,,,0,,,,,22.543709754943848,,
369,mnist_output_100,41.0,7,7,,0.0,alibi-CF,,,0,,,,,21.07146644592285,,
370,mnist_output_100,41.0,7,7,,1.0,alibi-CF,,,0,,,,,21.163444995880127,,
371,mnist_output_100,41.0,7,7,,2.0,alibi-CF,,,0,,,,,21.052358865737915,,
372,mnist_output_100,41.0,7,7,,3.0,alibi-CF,,,0,,,,,21.3138427734375,,
373,mnist_output_100,41.0,7,7,,4.0,alibi-CF,,,0,,,,,22.98308753967285,,
374,mnist_output_100,41.0,7,7,,5.0,alibi-CF,,,0,,,,,21.471503734588623,,
375,mnist_output_100,41.0,7,7,,6.0,alibi-CF,,,0,,,,,21.3290536403656,,
376,mnist_output_100,41.0,7,7,,8.0,alibi-CF,,,0,,,,,21.778035163879395,,
377,mnist_output_100,41.0,7,7,,9.0,alibi-CF,,,0,,,,,21.437174320220947,,
378,mnist_output_100,42.0,4,4,,0.0,alibi-CF,,,0,,,,,23.328766345977783,,
379,mnist_output_100,42.0,4,4,,1.0,alibi-CF,,,0,,,,,21.64724373817444,,
380,mnist_output_100,42.0,4,4,,2.0,alibi-CF,,,0,,,,,21.78162455558777,,
381,mnist_output_100,42.0,4,4,,3.0,alibi-CF,,,0,,,,,23.25085520744324,,
382,mnist_output_100,42.0,4,4,,5.0,alibi-CF,,,0,,,,,21.64719033241272,,
383,mnist_output_100,42.0,4,4,,6.0,alibi-CF,,,0,,,,,22.81387996673584,,
384,mnist_output_100,42.0,4,4,,7.0,alibi-CF,,,0,,,,,21.575676441192627,,
385,mnist_output_100,42.0,4,4,,8.0,alibi-CF,,,0,,,,,21.855157613754272,,
386,mnist_output_100,42.0,4,4,,9.0,alibi-CF,,,0,,,,,22.19468355178833,,
387,mnist_output_100,43.0,2,2,,0.0,alibi-CF,,,0,,,,,21.73161220550537,,
388,mnist_output_100,43.0,2,2,,1.0,alibi-CF,,,0,,,,,23.56494641304016,,
389,mnist_output_100,43.0,2,2,,3.0,alibi-CF,,,0,,,,,22.216514348983765,,
390,mnist_output_100,43.0,2,2,2.0,4.0,alibi-CF,1.0,0.02887691162583246,0,56.297005,3.244959,0.66297007,376.74896,26.436002016067505,,
391,mnist_output_100,43.0,2,2,,5.0,alibi-CF,,,0,,,,,23.74936008453369,,
392,mnist_output_100,43.0,2,2,,6.0,alibi-CF,,,0,,,,,22.17218804359436,,
393,mnist_output_100,43.0,2,2,,7.0,alibi-CF,,,0,,,,,22.21062970161438,,
394,mnist_output_100,43.0,2,2,,8.0,alibi-CF,,,0,,,,,23.07320880889893,,
395,mnist_output_100,43.0,2,2,,9.0,alibi-CF,,,0,,,,,22.483734846115112,,
396,mnist_output_100,44.0,3,3,,0.0,alibi-CF,,,0,,,,,23.930972814559937,,
397,mnist_output_100,44.0,3,3,,1.0,alibi-CF,,,0,,,,,22.31514000892639,,
398,mnist_output_100,44.0,3,3,,2.0,alibi-CF,,,0,,,,,23.45480227470398,,
399,mnist_output_100,44.0,3,3,,4.0,alibi-CF,,,0,,,,,22.590633392333984,,
400,mnist_output_100,44.0,3,3,,5.0,alibi-CF,,,0,,,,,22.650963068008423,,
401,mnist_output_100,44.0,3,3,,6.0,alibi-CF,,,0,,,,,22.69159841537476,,
402,mnist_output_100,44.0,3,3,,7.0,alibi-CF,,,0,,,,,22.593507051467896,,
403,mnist_output_100,44.0,3,3,,8.0,alibi-CF,,,0,,,,,24.32615065574646,,
404,mnist_output_100,44.0,3,3,,9.0,alibi-CF,,,0,,,,,22.87940526008606,,
405,mnist_output_100,45.0,5,5,,0.0,alibi-CF,,,0,,,,,22.851638793945312,,
406,mnist_output_100,45.0,5,5,,1.0,alibi-CF,,,0,,,,,22.946601152420044,,
407,mnist_output_100,45.0,5,5,,2.0,alibi-CF,,,0,,,,,22.92961025238037,,
408,mnist_output_100,45.0,5,5,,3.0,alibi-CF,,,0,,,,,24.511035680770878,,
409,mnist_output_100,45.0,5,5,,4.0,alibi-CF,,,0,,,,,23.07389998435974,,
410,mnist_output_100,45.0,5,5,,6.0,alibi-CF,,,0,,,,,23.38241457939148,,
411,mnist_output_100,45.0,5,5,,7.0,alibi-CF,,,0,,,,,23.90900158882141,,
412,mnist_output_100,45.0,5,5,,8.0,alibi-CF,,,0,,,,,22.99708342552185,,
413,mnist_output_100,45.0,5,5,,9.0,alibi-CF,,,0,,,,,25.05798625946045,,
414,mnist_output_100,46.0,1,1,,0.0,alibi-CF,,,0,,,,,23.455506324768063,,
415,mnist_output_100,46.0,1,1,,2.0,alibi-CF,,,0,,,,,23.33357286453247,,
416,mnist_output_100,46.0,1,1,,3.0,alibi-CF,,,0,,,,,23.75786638259888,,
417,mnist_output_100,46.0,1,1,,4.0,alibi-CF,,,0,,,,,23.70897388458252,,
418,mnist_output_100,46.0,1,1,,5.0,alibi-CF,,,0,,,,,24.565475940704346,,
419,mnist_output_100,46.0,1,1,,6.0,alibi-CF,,,0,,,,,23.40859055519104,,
420,mnist_output_100,46.0,1,1,,7.0,alibi-CF,,,0,,,,,24.689406394958496,,
421,mnist_output_100,46.0,1,1,,8.0,alibi-CF,,,0,,,,,23.649075984954838,,
422,mnist_output_100,46.0,1,1,,9.0,alibi-CF,,,0,,,,,25.69959115982056,,
423,mnist_output_100,47.0,2,2,,0.0,alibi-CF,,,0,,,,,23.649207592010494,,
424,mnist_output_100,47.0,2,2,,1.0,alibi-CF,,,0,,,,,25.602198123931885,,
425,mnist_output_100,47.0,2,2,,3.0,alibi-CF,,,0,,,,,24.27871608734131,,
426,mnist_output_100,47.0,2,2,,4.0,alibi-CF,,,0,,,,,25.604224920272827,,
427,mnist_output_100,47.0,2,2,,5.0,alibi-CF,,,0,,,,,24.155912399291992,,
428,mnist_output_100,47.0,2,2,,6.0,alibi-CF,,,0,,,,,25.55887532234192,,
429,mnist_output_100,47.0,2,2,,7.0,alibi-CF,,,0,,,,,24.38703155517578,,
430,mnist_output_100,47.0,2,2,,8.0,alibi-CF,,,0,,,,,25.175644159317017,,
431,mnist_output_100,47.0,2,2,,9.0,alibi-CF,,,0,,,,,26.403923511505127,,
432,mnist_output_100,48.0,4,4,,0.0,alibi-CF,,,0,,,,,24.424373149871823,,
433,mnist_output_100,48.0,4,4,,1.0,alibi-CF,,,0,,,,,25.55909895896912,,
434,mnist_output_100,48.0,4,4,,2.0,alibi-CF,,,0,,,,,25.24759793281555,,
435,mnist_output_100,48.0,4,4,,3.0,alibi-CF,,,0,,,,,24.60997557640076,,
436,mnist_output_100,48.0,4,4,,5.0,alibi-CF,,,0,,,,,26.48924231529236,,
437,mnist_output_100,48.0,4,4,,6.0,alibi-CF,,,0,,,,,24.862077951431274,,
438,mnist_output_100,48.0,4,4,,7.0,alibi-CF,,,0,,,,,25.13651990890503,,
439,mnist_output_100,48.0,4,4,,8.0,alibi-CF,,,0,,,,,28.70120644569397,,
440,mnist_output_100,48.0,4,4,,9.0,alibi-CF,,,0,,,,,24.711754083633423,,
441,mnist_output_100,49.0,4,4,,0.0,alibi-CF,,,0,,,,,24.62726640701294,,
442,mnist_output_100,49.0,4,4,,1.0,alibi-CF,,,0,,,,,26.42211532592773,,
443,mnist_output_100,49.0,4,4,,2.0,alibi-CF,,,0,,,,,24.8514096736908,,
444,mnist_output_100,49.0,4,4,,3.0,alibi-CF,,,0,,,,,26.53221035003662,,
445,mnist_output_100,49.0,4,4,,5.0,alibi-CF,,,0,,,,,26.1660475730896,,
446,mnist_output_100,49.0,4,4,,6.0,alibi-CF,,,0,,,,,24.85914731025696,,
447,mnist_output_100,49.0,4,4,4.0,7.0,alibi-CF,1.0,0.027475204763945247,0,48.785896,2.7209988,0.5667934,386.68945,32.41274356842041,,
448,mnist_output_100,49.0,4,4,,8.0,alibi-CF,,,0,,,,,24.982253789901733,,
449,mnist_output_100,49.0,4,4,,9.0,alibi-CF,,,0,,,,,25.07282304763794,,
450,mnist_output_100,50.0,6,6,,0.0,alibi-CF,,,0,,,,,27.253124952316284,,
451,mnist_output_100,50.0,6,6,,1.0,alibi-CF,,,0,,,,,25.39400625228882,,
452,mnist_output_100,50.0,6,6,,2.0,alibi-CF,,,0,,,,,27.082619190216064,,
453,mnist_output_100,50.0,6,6,,3.0,alibi-CF,,,0,,,,,25.198723793029785,,
454,mnist_output_100,50.0,6,6,,4.0,alibi-CF,,,0,,,,,25.480721473693848,,
455,mnist_output_100,50.0,6,6,,5.0,alibi-CF,,,0,,,,,26.56251215934753,,
456,mnist_output_100,50.0,6,6,,7.0,alibi-CF,,,0,,,,,25.394819736480716,,
457,mnist_output_100,50.0,6,6,,8.0,alibi-CF,,,0,,,,,27.4356689453125,,
458,mnist_output_100,50.0,6,6,,9.0,alibi-CF,,,0,,,,,25.695704460144043,,
459,mnist_output_100,51.0,3,3,,0.0,alibi-CF,,,0,,,,,27.514468908309937,,
460,mnist_output_100,51.0,3,3,,1.0,alibi-CF,,,0,,,,,25.786291360855103,,
461,mnist_output_100,51.0,3,3,,2.0,alibi-CF,,,0,,,,,26.87687492370605,,
462,mnist_output_100,51.0,3,3,,4.0,alibi-CF,,,0,,,,,26.071168899536133,,
463,mnist_output_100,51.0,3,3,,5.0,alibi-CF,,,0,,,,,27.568913459777832,,
464,mnist_output_100,51.0,3,3,,6.0,alibi-CF,,,0,,,,,26.030494213104248,,
465,mnist_output_100,51.0,3,3,,7.0,alibi-CF,,,0,,,,,27.852012634277344,,
466,mnist_output_100,51.0,3,3,,8.0,alibi-CF,,,0,,,,,26.29074168205261,,
467,mnist_output_100,51.0,3,3,,9.0,alibi-CF,,,0,,,,,27.7618887424469,,
468,mnist_output_100,52.0,5,5,,0.0,alibi-CF,,,0,,,,,26.505645036697388,,
469,mnist_output_100,52.0,5,5,,1.0,alibi-CF,,,0,,,,,27.43854284286499,,
470,mnist_output_100,52.0,5,5,,2.0,alibi-CF,,,0,,,,,26.61488103866577,,
471,mnist_output_100,52.0,5,5,,3.0,alibi-CF,,,0,,,,,27.548216342926025,,
472,mnist_output_100,52.0,5,5,,4.0,alibi-CF,,,0,,,,,26.332770586013797,,
473,mnist_output_100,52.0,5,5,,6.0,alibi-CF,,,0,,,,,27.55192279815674,,
474,mnist_output_100,52.0,5,5,,7.0,alibi-CF,,,0,,,,,27.367943286895752,,
475,mnist_output_100,52.0,5,5,,8.0,alibi-CF,,,0,,,,,26.79185199737549,,
476,mnist_output_100,52.0,5,5,,9.0,alibi-CF,,,0,,,,,28.85546064376831,,
477,mnist_output_100,53.0,5,5,,0.0,alibi-CF,,,0,,,,,27.60702443122864,,
478,mnist_output_100,53.0,5,5,,1.0,alibi-CF,,,0,,,,,26.942595720291138,,
479,mnist_output_100,53.0,5,5,,2.0,alibi-CF,,,0,,,,,28.94345092773437,,
480,mnist_output_100,53.0,5,5,,3.0,alibi-CF,,,0,,,,,27.03841352462769,,
481,mnist_output_100,53.0,5,5,,4.0,alibi-CF,,,0,,,,,29.25457191467285,,
482,mnist_output_100,53.0,5,5,,6.0,alibi-CF,,,0,,,,,27.506532669067383,,
483,mnist_output_100,53.0,5,5,,7.0,alibi-CF,,,0,,,,,27.492080211639404,,
484,mnist_output_100,53.0,5,5,,8.0,alibi-CF,,,0,,,,,29.446613788604736,,
485,mnist_output_100,53.0,5,5,,9.0,alibi-CF,,,0,,,,,27.58733582496643,,
486,mnist_output_100,54.0,6,6,,0.0,alibi-CF,,,0,,,,,29.599796533584595,,
487,mnist_output_100,54.0,6,6,,1.0,alibi-CF,,,0,,,,,27.753044843673703,,
488,mnist_output_100,54.0,6,6,,2.0,alibi-CF,,,0,,,,,27.98881793022156,,
489,mnist_output_100,54.0,6,6,,3.0,alibi-CF,,,0,,,,,29.7826406955719,,
490,mnist_output_100,54.0,6,6,,4.0,alibi-CF,,,0,,,,,27.83738112449646,,
491,mnist_output_100,54.0,6,6,,5.0,alibi-CF,,,0,,,,,29.173705577850345,,
492,mnist_output_100,54.0,6,6,,7.0,alibi-CF,,,0,,,,,27.727721214294437,,
493,mnist_output_100,54.0,6,6,,8.0,alibi-CF,,,0,,,,,29.993237733840942,,
494,mnist_output_100,54.0,6,6,,9.0,alibi-CF,,,0,,,,,28.06079411506653,,
495,mnist_output_100,55.0,0,0,,1.0,alibi-CF,,,0,,,,,29.927696228027344,,
496,mnist_output_100,55.0,0,0,,2.0,alibi-CF,,,0,,,,,27.750158548355103,,
497,mnist_output_100,55.0,0,0,,3.0,alibi-CF,,,0,,,,,28.82233691215515,,
498,mnist_output_100,55.0,0,0,,4.0,alibi-CF,,,0,,,,,28.16930389404297,,
499,mnist_output_100,55.0,0,0,,5.0,alibi-CF,,,0,,,,,27.88876461982727,,
500,mnist_output_100,55.0,0,0,,6.0,alibi-CF,,,0,,,,,27.961010932922363,,
501,mnist_output_100,55.0,0,0,,7.0,alibi-CF,,,0,,,,,27.98095726966858,,
502,mnist_output_100,55.0,0,0,,8.0,alibi-CF,,,0,,,,,28.469024658203125,,
503,mnist_output_100,55.0,0,0,,9.0,alibi-CF,,,0,,,,,29.25441861152649,,
504,mnist_output_100,56.0,4,4,,0.0,alibi-CF,,,0,,,,,28.40215253829956,,
505,mnist_output_100,56.0,4,4,,1.0,alibi-CF,,,0,,,,,28.60202479362488,,
506,mnist_output_100,56.0,4,4,,2.0,alibi-CF,,,0,,,,,28.560805320739743,,
507,mnist_output_100,56.0,4,4,,3.0,alibi-CF,,,0,,,,,29.018354177474976,,
508,mnist_output_100,56.0,4,4,,5.0,alibi-CF,,,0,,,,,28.83717703819275,,
509,mnist_output_100,56.0,4,4,,6.0,alibi-CF,,,0,,,,,28.73725533485413,,
510,mnist_output_100,56.0,4,4,,7.0,alibi-CF,,,0,,,,,29.07455372810364,,
511,mnist_output_100,56.0,4,4,,8.0,alibi-CF,,,0,,,,,28.564376831054688,,
512,mnist_output_100,56.0,4,4,,9.0,alibi-CF,,,0,,,,,29.04220485687256,,
513,mnist_output_100,57.0,1,1,,0.0,alibi-CF,,,0,,,,,29.91869568824768,,
514,mnist_output_100,57.0,1,1,,2.0,alibi-CF,,,0,,,,,28.853999137878414,,
515,mnist_output_100,57.0,1,1,,3.0,alibi-CF,,,0,,,,,28.765076160430908,,
516,mnist_output_100,57.0,1,1,,4.0,alibi-CF,,,0,,,,,30.127987384796143,,
517,mnist_output_100,57.0,1,1,,5.0,alibi-CF,,,0,,,,,29.54645562171936,,
518,mnist_output_100,57.0,1,1,,6.0,alibi-CF,,,0,,,,,30.81657099723816,,
519,mnist_output_100,57.0,1,1,,7.0,alibi-CF,,,0,,,,,29.303226470947266,,
520,mnist_output_100,57.0,1,1,,8.0,alibi-CF,,,0,,,,,31.21697211265564,,
521,mnist_output_100,57.0,1,1,,9.0,alibi-CF,,,0,,,,,29.59233331680298,,
522,mnist_output_100,58.0,9,9,,0.0,alibi-CF,,,0,,,,,29.515199422836304,,
523,mnist_output_100,58.0,9,9,,1.0,alibi-CF,,,0,,,,,30.77708220481873,,
524,mnist_output_100,58.0,9,9,,2.0,alibi-CF,,,0,,,,,29.595330238342285,,
525,mnist_output_100,58.0,9,9,,3.0,alibi-CF,,,0,,,,,31.850241661071777,,
526,mnist_output_100,58.0,9,9,,4.0,alibi-CF,,,0,,,,,29.76362347602844,,
527,mnist_output_100,58.0,9,9,,5.0,alibi-CF,,,0,,,,,30.469868659973145,,
528,mnist_output_100,58.0,9,9,,6.0,alibi-CF,,,0,,,,,30.066554307937626,,
529,mnist_output_100,58.0,9,9,,7.0,alibi-CF,,,0,,,,,32.094454526901245,,
530,mnist_output_100,58.0,9,9,,8.0,alibi-CF,,,0,,,,,30.05991005897522,,
531,mnist_output_100,59.0,5,5,,0.0,alibi-CF,,,0,,,,,32.431045055389404,,
532,mnist_output_100,59.0,5,5,,1.0,alibi-CF,,,0,,,,,30.26838612556457,,
533,mnist_output_100,59.0,5,5,,2.0,alibi-CF,,,0,,,,,30.84410524368286,,
534,mnist_output_100,59.0,5,5,,3.0,alibi-CF,,,0,,,,,32.64899826049805,,
535,mnist_output_100,59.0,5,5,,4.0,alibi-CF,,,0,,,,,31.07777619361877,,
536,mnist_output_100,59.0,5,5,,6.0,alibi-CF,,,0,,,,,32.90421533584595,,
537,mnist_output_100,59.0,5,5,,7.0,alibi-CF,,,0,,,,,30.594395399093628,,
538,mnist_output_100,59.0,5,5,,8.0,alibi-CF,,,0,,,,,32.98298215866089,,
539,mnist_output_100,59.0,5,5,,9.0,alibi-CF,,,0,,,,,30.969792366027832,,
540,mnist_output_100,60.0,7,7,,0.0,alibi-CF,,,0,,,,,31.371078491210938,,
541,mnist_output_100,60.0,7,7,,1.0,alibi-CF,,,0,,,,,31.036295413970947,,
542,mnist_output_100,60.0,7,7,,2.0,alibi-CF,,,0,,,,,33.114163875579834,,
543,mnist_output_100,60.0,7,7,,3.0,alibi-CF,,,0,,,,,32.39979910850525,,
544,mnist_output_100,60.0,7,7,,4.0,alibi-CF,,,0,,,,,31.365160703659058,,
545,mnist_output_100,60.0,7,7,,5.0,alibi-CF,,,0,,,,,32.69153571128845,,
546,mnist_output_100,60.0,7,7,,6.0,alibi-CF,,,0,,,,,31.387001276016235,,
547,mnist_output_100,60.0,7,7,,8.0,alibi-CF,,,0,,,,,33.68093061447144,,
548,mnist_output_100,60.0,7,7,,9.0,alibi-CF,,,0,,,,,31.759256601333615,,
549,mnist_output_100,61.0,8,8,,0.0,alibi-CF,,,0,,,,,33.84857416152954,,
550,mnist_output_100,61.0,8,8,,1.0,alibi-CF,,,0,,,,,31.774474143981934,,
551,mnist_output_100,61.0,8,8,,2.0,alibi-CF,,,0,,,,,33.97223877906799,,
552,mnist_output_100,61.0,8,8,,3.0,alibi-CF,,,0,,,,,31.998651266098022,,
553,mnist_output_100,61.0,8,8,,4.0,alibi-CF,,,0,,,,,34.319682121276855,,
554,mnist_output_100,61.0,8,8,,5.0,alibi-CF,,,0,,,,,32.39196515083313,,
555,mnist_output_100,61.0,8,8,,6.0,alibi-CF,,,0,,,,,34.24709415435791,,
556,mnist_output_100,61.0,8,8,,7.0,alibi-CF,,,0,,,,,31.884185314178467,,
557,mnist_output_100,61.0,8,8,,9.0,alibi-CF,,,0,,,,,33.16741752624512,,
558,mnist_output_100,62.0,9,9,,0.0,alibi-CF,,,0,,,,,31.779590845108032,,
559,mnist_output_100,62.0,9,9,,1.0,alibi-CF,,,0,,,,,34.18817067146301,,
560,mnist_output_100,62.0,9,9,,2.0,alibi-CF,,,0,,,,,31.94831347465515,,
561,mnist_output_100,62.0,9,9,,3.0,alibi-CF,,,0,,,,,31.933326244354248,,
562,mnist_output_100,62.0,9,9,,4.0,alibi-CF,,,0,,,,,32.93154549598694,,
563,mnist_output_100,62.0,9,9,,5.0,alibi-CF,,,0,,,,,32.263519287109375,,
564,mnist_output_100,62.0,9,9,,6.0,alibi-CF,,,0,,,,,33.25073838233948,,
565,mnist_output_100,62.0,9,9,,7.0,alibi-CF,,,0,,,,,31.94276094436645,,
566,mnist_output_100,62.0,9,9,,8.0,alibi-CF,,,0,,,,,34.44204068183899,,
567,mnist_output_100,63.0,3,3,,0.0,alibi-CF,,,0,,,,,32.84817385673523,,
568,mnist_output_100,63.0,3,3,,1.0,alibi-CF,,,0,,,,,34.63446950912476,,
569,mnist_output_100,63.0,3,3,,2.0,alibi-CF,,,0,,,,,32.77427530288696,,
570,mnist_output_100,63.0,3,3,,4.0,alibi-CF,,,0,,,,,34.87515306472778,,
571,mnist_output_100,63.0,3,3,,5.0,alibi-CF,,,0,,,,,32.61934447288513,,
572,mnist_output_100,63.0,3,3,,6.0,alibi-CF,,,0,,,,,34.54654836654663,,
573,mnist_output_100,63.0,3,3,,7.0,alibi-CF,,,0,,,,,32.46692204475403,,
574,mnist_output_100,63.0,3,3,,8.0,alibi-CF,,,0,,,,,34.291945457458496,,
