,network,image,original_label,original_predicted_label,predicted_label,target,method,IM1,IM2,correctness,l1,l2,linf,implausibility,optim_time,weak correctness,weak_correctness
281,mnist_output_100,31.0,1,1,,3.0,alibi-CF,,,0,,,,,16.4298095703125,,0
282,mnist_output_100,31.0,1,1,,4.0,alibi-CF,,,0,,,,,17.816495180130005,,0
283,mnist_output_100,31.0,1,1,,5.0,alibi-CF,,,0,,,,,16.507174968719482,,0
284,mnist_output_100,31.0,1,1,,6.0,alibi-CF,,,0,,,,,16.488471746444702,,0
285,mnist_output_100,31.0,1,1,,7.0,alibi-CF,,,0,,,,,18.06972646713257,,0
286,mnist_output_100,31.0,1,1,,8.0,alibi-CF,,,0,,,,,16.56991958618164,,0
287,mnist_output_100,31.0,1,1,,9.0,alibi-CF,,,0,,,,,16.702930212020874,,0
288,mnist_output_100,32.0,3,3,,0.0,alibi-CF,,,0,,,,,18.11855125427246,,0
289,mnist_output_100,32.0,3,3,,1.0,alibi-CF,,,0,,,,,17.44909381866455,,0
290,mnist_output_100,32.0,3,3,,2.0,alibi-CF,,,0,,,,,16.798062562942505,,0
291,mnist_output_100,32.0,3,3,,4.0,alibi-CF,,,0,,,,,16.818591833114624,,0
292,mnist_output_100,32.0,3,3,,5.0,alibi-CF,,,0,,,,,16.969688653945923,,0
293,mnist_output_100,32.0,3,3,,6.0,alibi-CF,,,0,,,,,17.080188274383545,,0
294,mnist_output_100,32.0,3,3,,7.0,alibi-CF,,,0,,,,,18.55602717399597,,0
295,mnist_output_100,32.0,3,3,,8.0,alibi-CF,,,0,,,,,20.8551881313324,,0
296,mnist_output_100,32.0,3,3,,9.0,alibi-CF,,,0,,,,,17.157106399536133,,0
297,mnist_output_100,33.0,4,4,,0.0,alibi-CF,,,0,,,,,17.2002534866333,,0
298,mnist_output_100,33.0,4,4,,1.0,alibi-CF,,,0,,,,,18.833747148513797,,0
299,mnist_output_100,33.0,4,4,,2.0,alibi-CF,,,0,,,,,17.597147941589355,,0
300,mnist_output_100,33.0,4,4,,3.0,alibi-CF,,,0,,,,,17.478053092956543,,0
301,mnist_output_100,33.0,4,4,,5.0,alibi-CF,,,0,,,,,17.82578682899475,,0
302,mnist_output_100,33.0,4,4,,6.0,alibi-CF,,,0,,,,,17.48287868499756,,0
303,mnist_output_100,33.0,4,4,,7.0,alibi-CF,,,0,,,,,19.037616968154907,,0
304,mnist_output_100,33.0,4,4,,8.0,alibi-CF,,,0,,,,,17.956653356552124,,0
305,mnist_output_100,33.0,4,4,,9.0,alibi-CF,,,0,,,,,17.620910167694092,,0
306,mnist_output_100,34.0,7,7,,0.0,alibi-CF,,,0,,,,,18.698304891586304,,0
307,mnist_output_100,34.0,7,7,,1.0,alibi-CF,,,0,,,,,19.269896507263184,,0
308,mnist_output_100,34.0,7,7,,2.0,alibi-CF,,,0,,,,,17.782389879226685,,0
309,mnist_output_100,34.0,7,7,,3.0,alibi-CF,,,0,,,,,17.78785514831543,,0
310,mnist_output_100,34.0,7,7,,4.0,alibi-CF,,,0,,,,,18.490976095199585,,0
311,mnist_output_100,34.0,7,7,,5.0,alibi-CF,,,0,,,,,18.044864892959595,,0
312,mnist_output_100,34.0,7,7,,6.0,alibi-CF,,,0,,,,,19.61229133605957,,0
313,mnist_output_100,34.0,7,7,,8.0,alibi-CF,,,0,,,,,18.10937476158142,,0
314,mnist_output_100,34.0,7,7,,9.0,alibi-CF,,,0,,,,,18.08964443206787,,0
315,mnist_output_100,35.0,2,2,,0.0,alibi-CF,,,0,,,,,19.68371653556824,,0
316,mnist_output_100,35.0,2,2,,1.0,alibi-CF,,,0,,,,,18.110286712646484,,0
317,mnist_output_100,35.0,2,2,,3.0,alibi-CF,,,0,,,,,18.52628517150879,,0
318,mnist_output_100,35.0,2,2,,4.0,alibi-CF,,,0,,,,,19.02209949493408,,0
319,mnist_output_100,35.0,2,2,,5.0,alibi-CF,,,0,,,,,19.908191919326782,,0
320,mnist_output_100,35.0,2,2,,6.0,alibi-CF,,,0,,,,,18.437921047210693,,0
321,mnist_output_100,35.0,2,2,,7.0,alibi-CF,,,0,,,,,18.495062112808228,,0
322,mnist_output_100,35.0,2,2,,8.0,alibi-CF,,,0,,,,,20.236791849136356,,0
323,mnist_output_100,35.0,2,2,,9.0,alibi-CF,,,0,,,,,18.808998584747314,,0
324,mnist_output_100,36.0,7,7,,0.0,alibi-CF,,,0,,,,,18.77782416343689,,0
325,mnist_output_100,36.0,7,7,,1.0,alibi-CF,,,0,,,,,20.08979344367981,,0
326,mnist_output_100,36.0,7,7,,2.0,alibi-CF,,,0,,,,,18.902071714401245,,0
327,mnist_output_100,36.0,7,7,,3.0,alibi-CF,,,0,,,,,19.14695167541504,,0
328,mnist_output_100,36.0,7,7,,4.0,alibi-CF,,,0,,,,,19.593649864196777,,0
329,mnist_output_100,36.0,7,7,,5.0,alibi-CF,,,0,,,,,18.8336193561554,,0
330,mnist_output_100,36.0,7,7,,6.0,alibi-CF,,,0,,,,,19.82009339332581,,0
331,mnist_output_100,36.0,7,7,,8.0,alibi-CF,,,0,,,,,19.096757411956787,,0
332,mnist_output_100,36.0,7,7,,9.0,alibi-CF,,,0,,,,,19.066999912261963,,0
333,mnist_output_100,37.0,1,1,,0.0,alibi-CF,,,0,,,,,20.53923988342285,,0
334,mnist_output_100,37.0,1,1,,2.0,alibi-CF,,,0,,,,,19.43715214729309,,0
335,mnist_output_100,37.0,1,1,,3.0,alibi-CF,,,0,,,,,18.984206914901733,,0
336,mnist_output_100,37.0,1,1,,4.0,alibi-CF,,,0,,,,,20.64773368835449,,0
337,mnist_output_100,37.0,1,1,,5.0,alibi-CF,,,0,,,,,19.12893867492676,,0
338,mnist_output_100,37.0,1,1,,6.0,alibi-CF,,,0,,,,,19.29177618026733,,0
339,mnist_output_100,37.0,1,1,,7.0,alibi-CF,,,0,,,,,19.301105499267575,,0
340,mnist_output_100,37.0,1,1,1.0,8.0,alibi-CF,1.0,0.8324899456997275,0,9.009672,0.53451675,0.11842501,367.04535,23.50741696357727,,0
341,mnist_output_100,37.0,1,1,,9.0,alibi-CF,,,0,,,,,20.954744338989254,,0
342,mnist_output_100,38.0,2,2,,0.0,alibi-CF,,,0,,,,,21.10893487930298,,0
343,mnist_output_100,38.0,2,2,,1.0,alibi-CF,,,0,,,,,19.71310329437256,,0
344,mnist_output_100,38.0,2,2,,3.0,alibi-CF,,,0,,,,,19.60180759429932,,0
345,mnist_output_100,38.0,2,2,,4.0,alibi-CF,,,0,,,,,19.463009119033813,,0
346,mnist_output_100,38.0,2,2,,5.0,alibi-CF,,,0,,,,,19.52211809158325,,0
347,mnist_output_100,38.0,2,2,,6.0,alibi-CF,,,0,,,,,21.244601488113403,,0
348,mnist_output_100,38.0,2,2,,7.0,alibi-CF,,,0,,,,,19.916112422943115,,0
349,mnist_output_100,38.0,2,2,,8.0,alibi-CF,,,0,,,,,20.522232055664062,,0
350,mnist_output_100,38.0,2,2,,9.0,alibi-CF,,,0,,,,,21.522631883621216,,0
351,mnist_output_100,39.0,1,1,,0.0,alibi-CF,,,0,,,,,20.19721722602844,,0
352,mnist_output_100,39.0,1,1,,2.0,alibi-CF,,,0,,,,,19.97550368309021,,0
353,mnist_output_100,39.0,1,1,,3.0,alibi-CF,,,0,,,,,20.326233625411987,,0
354,mnist_output_100,39.0,1,1,,4.0,alibi-CF,,,0,,,,,20.606969356536865,,0
355,mnist_output_100,39.0,1,1,,5.0,alibi-CF,,,0,,,,,21.68097949028015,,0
356,mnist_output_100,39.0,1,1,,6.0,alibi-CF,,,0,,,,,20.317766189575195,,0
357,mnist_output_100,39.0,1,1,,7.0,alibi-CF,,,0,,,,,20.252122163772583,,0
358,mnist_output_100,39.0,1,1,,8.0,alibi-CF,,,0,,,,,22.1278293132782,,0
359,mnist_output_100,39.0,1,1,,9.0,alibi-CF,,,0,,,,,21.090556144714355,,0
360,mnist_output_100,40.0,1,1,,0.0,alibi-CF,,,0,,,,,20.79918456077576,,0
361,mnist_output_100,40.0,1,1,,2.0,alibi-CF,,,0,,,,,22.266440391540527,,0
362,mnist_output_100,40.0,1,1,,3.0,alibi-CF,,,0,,,,,20.83979296684265,,0
363,mnist_output_100,40.0,1,1,,4.0,alibi-CF,,,0,,,,,21.87490725517273,,0
364,mnist_output_100,40.0,1,1,,5.0,alibi-CF,,,0,,,,,20.61956214904785,,0
365,mnist_output_100,40.0,1,1,,6.0,alibi-CF,,,0,,,,,21.011320114135746,,0
366,mnist_output_100,40.0,1,1,,7.0,alibi-CF,,,0,,,,,21.05116271972656,,0
367,mnist_output_100,40.0,1,1,,8.0,alibi-CF,,,0,,,,,21.0388822555542,,0
368,mnist_output_100,40.0,1,1,,9.0,alibi-CF,,,0,,,,,22.543709754943848,,0
369,mnist_output_100,41.0,7,7,,0.0,alibi-CF,,,0,,,,,21.07146644592285,,0
370,mnist_output_100,41.0,7,7,,1.0,alibi-CF,,,0,,,,,21.163444995880127,,0
371,mnist_output_100,41.0,7,7,,2.0,alibi-CF,,,0,,,,,21.052358865737915,,0
372,mnist_output_100,41.0,7,7,,3.0,alibi-CF,,,0,,,,,21.3138427734375,,0
373,mnist_output_100,41.0,7,7,,4.0,alibi-CF,,,0,,,,,22.98308753967285,,0
374,mnist_output_100,41.0,7,7,,5.0,alibi-CF,,,0,,,,,21.471503734588623,,0
375,mnist_output_100,41.0,7,7,,6.0,alibi-CF,,,0,,,,,21.3290536403656,,0
376,mnist_output_100,41.0,7,7,,8.0,alibi-CF,,,0,,,,,21.778035163879395,,0
377,mnist_output_100,41.0,7,7,,9.0,alibi-CF,,,0,,,,,21.437174320220947,,0
378,mnist_output_100,42.0,4,4,,0.0,alibi-CF,,,0,,,,,23.328766345977783,,0
379,mnist_output_100,42.0,4,4,,1.0,alibi-CF,,,0,,,,,21.64724373817444,,0
380,mnist_output_100,42.0,4,4,,2.0,alibi-CF,,,0,,,,,21.78162455558777,,0
381,mnist_output_100,42.0,4,4,,3.0,alibi-CF,,,0,,,,,23.25085520744324,,0
382,mnist_output_100,42.0,4,4,,5.0,alibi-CF,,,0,,,,,21.64719033241272,,0
383,mnist_output_100,42.0,4,4,,6.0,alibi-CF,,,0,,,,,22.81387996673584,,0
384,mnist_output_100,42.0,4,4,,7.0,alibi-CF,,,0,,,,,21.575676441192627,,0
385,mnist_output_100,42.0,4,4,,8.0,alibi-CF,,,0,,,,,21.855157613754272,,0
386,mnist_output_100,42.0,4,4,,9.0,alibi-CF,,,0,,,,,22.19468355178833,,0
387,mnist_output_100,43.0,2,2,,0.0,alibi-CF,,,0,,,,,21.73161220550537,,0
388,mnist_output_100,43.0,2,2,,1.0,alibi-CF,,,0,,,,,23.56494641304016,,0
389,mnist_output_100,43.0,2,2,,3.0,alibi-CF,,,0,,,,,22.216514348983765,,0
390,mnist_output_100,43.0,2,2,2.0,4.0,alibi-CF,1.0,0.028876898557262196,0,56.297005,3.244959,0.66297007,376.74896,26.436002016067505,,0
391,mnist_output_100,43.0,2,2,,5.0,alibi-CF,,,0,,,,,23.74936008453369,,0
392,mnist_output_100,43.0,2,2,,6.0,alibi-CF,,,0,,,,,22.17218804359436,,0
393,mnist_output_100,43.0,2,2,,7.0,alibi-CF,,,0,,,,,22.21062970161438,,0
394,mnist_output_100,43.0,2,2,,8.0,alibi-CF,,,0,,,,,23.07320880889893,,0
395,mnist_output_100,43.0,2,2,,9.0,alibi-CF,,,0,,,,,22.483734846115112,,0
396,mnist_output_100,44.0,3,3,,0.0,alibi-CF,,,0,,,,,23.930972814559937,,0
397,mnist_output_100,44.0,3,3,,1.0,alibi-CF,,,0,,,,,22.31514000892639,,0
398,mnist_output_100,44.0,3,3,,2.0,alibi-CF,,,0,,,,,23.45480227470398,,0
399,mnist_output_100,44.0,3,3,,4.0,alibi-CF,,,0,,,,,22.590633392333984,,0
400,mnist_output_100,44.0,3,3,,5.0,alibi-CF,,,0,,,,,22.650963068008423,,0
401,mnist_output_100,44.0,3,3,,6.0,alibi-CF,,,0,,,,,22.69159841537476,,0
402,mnist_output_100,44.0,3,3,,7.0,alibi-CF,,,0,,,,,22.593507051467896,,0
403,mnist_output_100,44.0,3,3,,8.0,alibi-CF,,,0,,,,,24.32615065574646,,0
404,mnist_output_100,44.0,3,3,,9.0,alibi-CF,,,0,,,,,22.87940526008606,,0
405,mnist_output_100,45.0,5,5,,0.0,alibi-CF,,,0,,,,,22.851638793945312,,0
406,mnist_output_100,45.0,5,5,,1.0,alibi-CF,,,0,,,,,22.946601152420044,,0
407,mnist_output_100,45.0,5,5,,2.0,alibi-CF,,,0,,,,,22.92961025238037,,0
408,mnist_output_100,45.0,5,5,,3.0,alibi-CF,,,0,,,,,24.511035680770878,,0
409,mnist_output_100,45.0,5,5,,4.0,alibi-CF,,,0,,,,,23.07389998435974,,0
410,mnist_output_100,45.0,5,5,,6.0,alibi-CF,,,0,,,,,23.38241457939148,,0
411,mnist_output_100,45.0,5,5,,7.0,alibi-CF,,,0,,,,,23.90900158882141,,0
412,mnist_output_100,45.0,5,5,,8.0,alibi-CF,,,0,,,,,22.99708342552185,,0
413,mnist_output_100,45.0,5,5,,9.0,alibi-CF,,,0,,,,,25.05798625946045,,0
414,mnist_output_100,46.0,1,1,,0.0,alibi-CF,,,0,,,,,23.455506324768063,,0
415,mnist_output_100,46.0,1,1,,2.0,alibi-CF,,,0,,,,,23.33357286453247,,0
416,mnist_output_100,46.0,1,1,,3.0,alibi-CF,,,0,,,,,23.75786638259888,,0
417,mnist_output_100,46.0,1,1,,4.0,alibi-CF,,,0,,,,,23.70897388458252,,0
418,mnist_output_100,46.0,1,1,,5.0,alibi-CF,,,0,,,,,24.565475940704346,,0
419,mnist_output_100,46.0,1,1,,6.0,alibi-CF,,,0,,,,,23.40859055519104,,0
420,mnist_output_100,46.0,1,1,,7.0,alibi-CF,,,0,,,,,24.689406394958496,,0
421,mnist_output_100,46.0,1,1,,8.0,alibi-CF,,,0,,,,,23.649075984954838,,0
422,mnist_output_100,46.0,1,1,,9.0,alibi-CF,,,0,,,,,25.69959115982056,,0
423,mnist_output_100,47.0,2,2,,0.0,alibi-CF,,,0,,,,,23.649207592010494,,0
424,mnist_output_100,47.0,2,2,,1.0,alibi-CF,,,0,,,,,25.602198123931885,,0
425,mnist_output_100,47.0,2,2,,3.0,alibi-CF,,,0,,,,,24.27871608734131,,0
426,mnist_output_100,47.0,2,2,,4.0,alibi-CF,,,0,,,,,25.604224920272827,,0
427,mnist_output_100,47.0,2,2,,5.0,alibi-CF,,,0,,,,,24.155912399291992,,0
428,mnist_output_100,47.0,2,2,,6.0,alibi-CF,,,0,,,,,25.55887532234192,,0
429,mnist_output_100,47.0,2,2,,7.0,alibi-CF,,,0,,,,,24.38703155517578,,0
430,mnist_output_100,47.0,2,2,,8.0,alibi-CF,,,0,,,,,25.175644159317017,,0
431,mnist_output_100,47.0,2,2,,9.0,alibi-CF,,,0,,,,,26.403923511505127,,0
432,mnist_output_100,48.0,4,4,,0.0,alibi-CF,,,0,,,,,24.424373149871823,,0
433,mnist_output_100,48.0,4,4,,1.0,alibi-CF,,,0,,,,,25.55909895896912,,0
434,mnist_output_100,48.0,4,4,,2.0,alibi-CF,,,0,,,,,25.24759793281555,,0
435,mnist_output_100,48.0,4,4,,3.0,alibi-CF,,,0,,,,,24.60997557640076,,0
436,mnist_output_100,48.0,4,4,,5.0,alibi-CF,,,0,,,,,26.48924231529236,,0
437,mnist_output_100,48.0,4,4,,6.0,alibi-CF,,,0,,,,,24.862077951431274,,0
438,mnist_output_100,48.0,4,4,,7.0,alibi-CF,,,0,,,,,25.13651990890503,,0
439,mnist_output_100,48.0,4,4,,8.0,alibi-CF,,,0,,,,,28.70120644569397,,0
440,mnist_output_100,48.0,4,4,,9.0,alibi-CF,,,0,,,,,24.711754083633423,,0
441,mnist_output_100,49.0,4,4,,0.0,alibi-CF,,,0,,,,,24.62726640701294,,0
442,mnist_output_100,49.0,4,4,,1.0,alibi-CF,,,0,,,,,26.42211532592773,,0
443,mnist_output_100,49.0,4,4,,2.0,alibi-CF,,,0,,,,,24.8514096736908,,0
444,mnist_output_100,49.0,4,4,,3.0,alibi-CF,,,0,,,,,26.53221035003662,,0
445,mnist_output_100,49.0,4,4,,5.0,alibi-CF,,,0,,,,,26.1660475730896,,0
446,mnist_output_100,49.0,4,4,,6.0,alibi-CF,,,0,,,,,24.85914731025696,,0
447,mnist_output_100,49.0,4,4,4.0,7.0,alibi-CF,1.0,0.027475193094046852,0,48.785896,2.7209988,0.5667934,386.68945,32.41274356842041,,0
448,mnist_output_100,49.0,4,4,,8.0,alibi-CF,,,0,,,,,24.982253789901733,,0
449,mnist_output_100,49.0,4,4,,9.0,alibi-CF,,,0,,,,,25.07282304763794,,0
450,mnist_output_100,50.0,6,6,,0.0,alibi-CF,,,0,,,,,27.253124952316284,,0
451,mnist_output_100,50.0,6,6,,1.0,alibi-CF,,,0,,,,,25.39400625228882,,0
452,mnist_output_100,50.0,6,6,,2.0,alibi-CF,,,0,,,,,27.082619190216064,,0
453,mnist_output_100,50.0,6,6,,3.0,alibi-CF,,,0,,,,,25.198723793029785,,0
454,mnist_output_100,50.0,6,6,,4.0,alibi-CF,,,0,,,,,25.480721473693848,,0
455,mnist_output_100,50.0,6,6,,5.0,alibi-CF,,,0,,,,,26.56251215934753,,0
456,mnist_output_100,50.0,6,6,,7.0,alibi-CF,,,0,,,,,25.394819736480716,,0
457,mnist_output_100,50.0,6,6,,8.0,alibi-CF,,,0,,,,,27.4356689453125,,0
458,mnist_output_100,50.0,6,6,,9.0,alibi-CF,,,0,,,,,25.695704460144043,,0
459,mnist_output_100,51.0,3,3,,0.0,alibi-CF,,,0,,,,,27.514468908309937,,0
460,mnist_output_100,51.0,3,3,,1.0,alibi-CF,,,0,,,,,25.786291360855103,,0
461,mnist_output_100,51.0,3,3,,2.0,alibi-CF,,,0,,,,,26.87687492370605,,0
462,mnist_output_100,51.0,3,3,,4.0,alibi-CF,,,0,,,,,26.071168899536133,,0
463,mnist_output_100,51.0,3,3,,5.0,alibi-CF,,,0,,,,,27.568913459777832,,0
464,mnist_output_100,51.0,3,3,,6.0,alibi-CF,,,0,,,,,26.030494213104248,,0
465,mnist_output_100,51.0,3,3,,7.0,alibi-CF,,,0,,,,,27.852012634277344,,0
466,mnist_output_100,51.0,3,3,,8.0,alibi-CF,,,0,,,,,26.29074168205261,,0
467,mnist_output_100,51.0,3,3,,9.0,alibi-CF,,,0,,,,,27.7618887424469,,0
468,mnist_output_100,52.0,5,5,,0.0,alibi-CF,,,0,,,,,26.505645036697388,,0
469,mnist_output_100,52.0,5,5,,1.0,alibi-CF,,,0,,,,,27.43854284286499,,0
470,mnist_output_100,52.0,5,5,,2.0,alibi-CF,,,0,,,,,26.61488103866577,,0
471,mnist_output_100,52.0,5,5,,3.0,alibi-CF,,,0,,,,,27.548216342926025,,0
472,mnist_output_100,52.0,5,5,,4.0,alibi-CF,,,0,,,,,26.332770586013797,,0
473,mnist_output_100,52.0,5,5,,6.0,alibi-CF,,,0,,,,,27.55192279815674,,0
474,mnist_output_100,52.0,5,5,,7.0,alibi-CF,,,0,,,,,27.367943286895752,,0
475,mnist_output_100,52.0,5,5,,8.0,alibi-CF,,,0,,,,,26.79185199737549,,0
476,mnist_output_100,52.0,5,5,,9.0,alibi-CF,,,0,,,,,28.85546064376831,,0
477,mnist_output_100,53.0,5,5,,0.0,alibi-CF,,,0,,,,,27.60702443122864,,0
478,mnist_output_100,53.0,5,5,,1.0,alibi-CF,,,0,,,,,26.942595720291138,,0
479,mnist_output_100,53.0,5,5,,2.0,alibi-CF,,,0,,,,,28.94345092773437,,0
480,mnist_output_100,53.0,5,5,,3.0,alibi-CF,,,0,,,,,27.03841352462769,,0
481,mnist_output_100,53.0,5,5,,4.0,alibi-CF,,,0,,,,,29.25457191467285,,0
482,mnist_output_100,53.0,5,5,,6.0,alibi-CF,,,0,,,,,27.506532669067383,,0
483,mnist_output_100,53.0,5,5,,7.0,alibi-CF,,,0,,,,,27.492080211639404,,0
484,mnist_output_100,53.0,5,5,,8.0,alibi-CF,,,0,,,,,29.446613788604736,,0
485,mnist_output_100,53.0,5,5,,9.0,alibi-CF,,,0,,,,,27.58733582496643,,0
486,mnist_output_100,54.0,6,6,,0.0,alibi-CF,,,0,,,,,29.599796533584595,,0
487,mnist_output_100,54.0,6,6,,1.0,alibi-CF,,,0,,,,,27.753044843673703,,0
488,mnist_output_100,54.0,6,6,,2.0,alibi-CF,,,0,,,,,27.98881793022156,,0
489,mnist_output_100,54.0,6,6,,3.0,alibi-CF,,,0,,,,,29.7826406955719,,0
490,mnist_output_100,54.0,6,6,,4.0,alibi-CF,,,0,,,,,27.83738112449646,,0
491,mnist_output_100,54.0,6,6,,5.0,alibi-CF,,,0,,,,,29.173705577850345,,0
492,mnist_output_100,54.0,6,6,,7.0,alibi-CF,,,0,,,,,27.727721214294437,,0
493,mnist_output_100,54.0,6,6,,8.0,alibi-CF,,,0,,,,,29.993237733840942,,0
494,mnist_output_100,54.0,6,6,,9.0,alibi-CF,,,0,,,,,28.06079411506653,,0
495,mnist_output_100,55.0,0,0,,1.0,alibi-CF,,,0,,,,,29.927696228027344,,0
496,mnist_output_100,55.0,0,0,,2.0,alibi-CF,,,0,,,,,27.750158548355103,,0
497,mnist_output_100,55.0,0,0,,3.0,alibi-CF,,,0,,,,,28.82233691215515,,0
498,mnist_output_100,55.0,0,0,,4.0,alibi-CF,,,0,,,,,28.16930389404297,,0
499,mnist_output_100,55.0,0,0,,5.0,alibi-CF,,,0,,,,,27.88876461982727,,0
500,mnist_output_100,55.0,0,0,,6.0,alibi-CF,,,0,,,,,27.961010932922363,,0
501,mnist_output_100,55.0,0,0,,7.0,alibi-CF,,,0,,,,,27.98095726966858,,0
502,mnist_output_100,55.0,0,0,,8.0,alibi-CF,,,0,,,,,28.469024658203125,,0
503,mnist_output_100,55.0,0,0,,9.0,alibi-CF,,,0,,,,,29.25441861152649,,0
504,mnist_output_100,56.0,4,4,,0.0,alibi-CF,,,0,,,,,28.40215253829956,,0
505,mnist_output_100,56.0,4,4,,1.0,alibi-CF,,,0,,,,,28.60202479362488,,0
506,mnist_output_100,56.0,4,4,,2.0,alibi-CF,,,0,,,,,28.560805320739743,,0
507,mnist_output_100,56.0,4,4,,3.0,alibi-CF,,,0,,,,,29.018354177474976,,0
508,mnist_output_100,56.0,4,4,,5.0,alibi-CF,,,0,,,,,28.83717703819275,,0
509,mnist_output_100,56.0,4,4,,6.0,alibi-CF,,,0,,,,,28.73725533485413,,0
510,mnist_output_100,56.0,4,4,,7.0,alibi-CF,,,0,,,,,29.07455372810364,,0
511,mnist_output_100,56.0,4,4,,8.0,alibi-CF,,,0,,,,,28.564376831054688,,0
512,mnist_output_100,56.0,4,4,,9.0,alibi-CF,,,0,,,,,29.04220485687256,,0
513,mnist_output_100,57.0,1,1,,0.0,alibi-CF,,,0,,,,,29.91869568824768,,0
514,mnist_output_100,57.0,1,1,,2.0,alibi-CF,,,0,,,,,28.853999137878414,,0
515,mnist_output_100,57.0,1,1,,3.0,alibi-CF,,,0,,,,,28.765076160430908,,0
516,mnist_output_100,57.0,1,1,,4.0,alibi-CF,,,0,,,,,30.127987384796143,,0
517,mnist_output_100,57.0,1,1,,5.0,alibi-CF,,,0,,,,,29.54645562171936,,0
518,mnist_output_100,57.0,1,1,,6.0,alibi-CF,,,0,,,,,30.81657099723816,,0
519,mnist_output_100,57.0,1,1,,7.0,alibi-CF,,,0,,,,,29.303226470947266,,0
520,mnist_output_100,57.0,1,1,,8.0,alibi-CF,,,0,,,,,31.21697211265564,,0
521,mnist_output_100,57.0,1,1,,9.0,alibi-CF,,,0,,,,,29.59233331680298,,0
522,mnist_output_100,58.0,9,9,,0.0,alibi-CF,,,0,,,,,29.515199422836304,,0
523,mnist_output_100,58.0,9,9,,1.0,alibi-CF,,,0,,,,,30.77708220481873,,0
524,mnist_output_100,58.0,9,9,,2.0,alibi-CF,,,0,,,,,29.595330238342285,,0
525,mnist_output_100,58.0,9,9,,3.0,alibi-CF,,,0,,,,,31.850241661071777,,0
526,mnist_output_100,58.0,9,9,,4.0,alibi-CF,,,0,,,,,29.76362347602844,,0
527,mnist_output_100,58.0,9,9,,5.0,alibi-CF,,,0,,,,,30.469868659973145,,0
528,mnist_output_100,58.0,9,9,,6.0,alibi-CF,,,0,,,,,30.066554307937626,,0
529,mnist_output_100,58.0,9,9,,7.0,alibi-CF,,,0,,,,,32.094454526901245,,0
530,mnist_output_100,58.0,9,9,,8.0,alibi-CF,,,0,,,,,30.05991005897522,,0
531,mnist_output_100,59.0,5,5,,0.0,alibi-CF,,,0,,,,,32.431045055389404,,0
532,mnist_output_100,59.0,5,5,,1.0,alibi-CF,,,0,,,,,30.26838612556457,,0
533,mnist_output_100,59.0,5,5,,2.0,alibi-CF,,,0,,,,,30.84410524368286,,0
534,mnist_output_100,59.0,5,5,,3.0,alibi-CF,,,0,,,,,32.64899826049805,,0
535,mnist_output_100,59.0,5,5,,4.0,alibi-CF,,,0,,,,,31.07777619361877,,0
536,mnist_output_100,59.0,5,5,,6.0,alibi-CF,,,0,,,,,32.90421533584595,,0
537,mnist_output_100,59.0,5,5,,7.0,alibi-CF,,,0,,,,,30.594395399093628,,0
538,mnist_output_100,59.0,5,5,,8.0,alibi-CF,,,0,,,,,32.98298215866089,,0
539,mnist_output_100,59.0,5,5,,9.0,alibi-CF,,,0,,,,,30.969792366027832,,0
540,mnist_output_100,60.0,7,7,,0.0,alibi-CF,,,0,,,,,31.371078491210938,,0
541,mnist_output_100,60.0,7,7,,1.0,alibi-CF,,,0,,,,,31.036295413970947,,0
542,mnist_output_100,60.0,7,7,,2.0,alibi-CF,,,0,,,,,33.114163875579834,,0
543,mnist_output_100,60.0,7,7,,3.0,alibi-CF,,,0,,,,,32.39979910850525,,0
544,mnist_output_100,60.0,7,7,,4.0,alibi-CF,,,0,,,,,31.365160703659058,,0
545,mnist_output_100,60.0,7,7,,5.0,alibi-CF,,,0,,,,,32.69153571128845,,0
546,mnist_output_100,60.0,7,7,,6.0,alibi-CF,,,0,,,,,31.387001276016235,,0
547,mnist_output_100,60.0,7,7,,8.0,alibi-CF,,,0,,,,,33.68093061447144,,0
548,mnist_output_100,60.0,7,7,,9.0,alibi-CF,,,0,,,,,31.759256601333615,,0
549,mnist_output_100,61.0,8,8,,0.0,alibi-CF,,,0,,,,,33.84857416152954,,0
550,mnist_output_100,61.0,8,8,,1.0,alibi-CF,,,0,,,,,31.774474143981934,,0
551,mnist_output_100,61.0,8,8,,2.0,alibi-CF,,,0,,,,,33.97223877906799,,0
552,mnist_output_100,61.0,8,8,,3.0,alibi-CF,,,0,,,,,31.998651266098022,,0
553,mnist_output_100,61.0,8,8,,4.0,alibi-CF,,,0,,,,,34.319682121276855,,0
554,mnist_output_100,61.0,8,8,,5.0,alibi-CF,,,0,,,,,32.39196515083313,,0
555,mnist_output_100,61.0,8,8,,6.0,alibi-CF,,,0,,,,,34.24709415435791,,0
556,mnist_output_100,61.0,8,8,,7.0,alibi-CF,,,0,,,,,31.884185314178467,,0
557,mnist_output_100,61.0,8,8,,9.0,alibi-CF,,,0,,,,,33.16741752624512,,0
558,mnist_output_100,62.0,9,9,,0.0,alibi-CF,,,0,,,,,31.779590845108032,,0
559,mnist_output_100,62.0,9,9,,1.0,alibi-CF,,,0,,,,,34.18817067146301,,0
560,mnist_output_100,62.0,9,9,,2.0,alibi-CF,,,0,,,,,31.94831347465515,,0
561,mnist_output_100,62.0,9,9,,3.0,alibi-CF,,,0,,,,,31.933326244354248,,0
562,mnist_output_100,62.0,9,9,,4.0,alibi-CF,,,0,,,,,32.93154549598694,,0
